,lat,long,sm_plate_age,reconstruction_time,sm_length_km,sm_gradient,sm_slope
310,24.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
311,23.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
312,22.000001,143,0.0,0,111.19508372419142,1.28,86.87115915952454
313,22.000001,144,0.0,0,111.19508372419142,1.28,86.87115915952454
314,22.0,144.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
315,21.000001,145,0.0,0,111.19508372419142,1.28,86.87115915952454
316,21.000001,146,0.0,0,111.19508372419142,1.28,86.87115915952454
317,21.0,146.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
318,20.0,146.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
319,19.999999,146,0.0,0,111.19508372419142,1.28,86.87115915952454
320,19.999999,145,0.0,0,111.19508372419142,1.28,86.87115915952454
321,20.0,144.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
322,20.999999,144,0.0,0,111.19508372419142,1.28,86.87115915952454
323,21.0,143.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
324,21.999999,143,0.0,0,111.19508372419142,1.28,86.87115915952454
325,23.0,141.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
326,23.999999,141,0.0,0,111.19508372419142,1.28,86.87115915952454
327,24.0,140.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
328,25.0,140.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
329,31.0,138.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
330,32.0,138.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
331,32.999999,138,0.0,0,111.19508372419142,1.28,86.87115915952454
332,33.0,137.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
333,33.999999,137,0.0,0,111.19508372419142,1.28,86.87115915952454
334,33.0,136.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
335,32.999999,136,0.0,0,111.19508372419142,1.28,86.87115915952454
336,32.0,135.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
337,31.999999,135,0.0,0,111.19508372419142,1.28,86.87115915952454
338,31.999999,134,0.0,0,111.19508372419142,1.28,86.87115915952454
339,31.0,133.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
340,30.999999,133,0.0,0,111.19508372419142,1.28,86.87115915952454
341,30.0,132.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
342,29.999999,132,0.0,0,111.19508372419142,1.28,86.87115915952454
343,29.0,131.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
344,28.999999,131,0.0,0,111.19508372419142,1.28,86.87115915952454
345,28.0,130.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
346,27.999999,130,0.0,0,111.19508372419142,1.28,86.87115915952454
347,27.0,129.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
348,26.999999,129,0.0,0,111.19508372419142,1.28,86.87115915952454
349,26.0,128.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
350,25.999999,128,0.0,0,111.19508372419142,1.28,86.87115915952454
351,25.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
352,24.999999,127,0.0,0,111.19508372419142,1.28,86.87115915952454
353,24.0,126.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
354,23.999999,126,0.0,0,111.19508372419142,1.28,86.87115915952454
355,23.999999,125,0.0,0,111.19508372419142,1.28,86.87115915952454
356,23.999999,124,0.0,0,111.19508372419142,1.28,86.87115915952454
357,23.999999,123,0.0,0,111.19508372419142,1.28,86.87115915952454
358,23.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
359,22.999999,122,0.0,0,111.19508372419142,1.28,86.87115915952454
360,22.0,121.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
361,21.0,121.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
362,20.000001,122,0.0,0,111.19508372419142,1.28,86.87115915952454
363,20.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
364,19.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
365,18.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
366,17.000001,123,0.0,0,111.19508372419142,1.28,86.87115915952454
367,17.0,123.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
368,16.0,123.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
369,15.000001000000001,124,0.0,0,111.19508372419142,1.28,86.87115915952454
370,15.0,124.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
371,14.000001000000001,125,0.0,0,111.19508372419142,1.28,86.87115915952454
372,14.0,125.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
373,13.0,125.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
374,12.000001,126,0.0,0,111.19508372419142,1.28,86.87115915952454
375,12.0,126.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
376,11.0,126.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
377,10.0,126.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
378,9.000001,127,0.0,0,111.19508372419142,1.28,86.87115915952454
379,9.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
380,8.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
381,7.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
382,6.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
383,5.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
384,4.000001,128,0.0,0,111.19508372419142,1.28,86.87115915952454
385,5.0,128.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
386,5.000001,129,0.0,0,111.19508372419142,1.28,86.87115915952454
387,5.000001,130,0.0,0,111.19508372419142,1.28,86.87115915952454
388,7.0,131.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
389,7.000000999999999,132,0.0,0,111.19508372419142,1.28,86.87115915952454
390,8.0,132.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
391,8.000001,133,0.0,0,111.19508372419142,1.28,86.87115915952454
392,8.000001,134,0.0,0,111.19508372419142,1.28,86.87115915952454
393,9.0,134.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
394,11.000001,137,0.0,0,111.19508372419142,1.28,86.87115915952454
395,11.000001,138,0.0,0,111.19508372419142,1.28,86.87115915952454
396,11.0,138.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
397,10.0,138.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
398,9.0,138.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
399,8.999999,138,0.0,0,111.19508372419142,1.28,86.87115915952454
400,8.0,137.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
401,7.999999000000001,137,0.0,0,111.19508372419142,1.28,86.87115915952454
402,7.999999000000001,136,0.0,0,111.19508372419142,1.28,86.87115915952454
403,7.999999000000001,135,0.0,0,111.19508372419142,1.28,86.87115915952454
404,7.0,134.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
405,6.999999000000001,134,0.0,0,111.19508372419142,1.28,86.87115915952454
406,6.0,133.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
407,5.999999,133,0.0,0,111.19508372419142,1.28,86.87115915952454
408,4.999999,130,0.0,0,111.19508372419142,1.28,86.87115915952454
409,4.0,129.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
410,3.0000009999999997,130,0.0,0,111.19508372419142,1.28,86.87115915952454
411,3.0,130.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
412,2.0,130.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
413,-0.9999990000010001,135,0.0,0,111.19508372419142,1.28,86.87115915952454
414,0.0,135.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
415,9.99999087981e-07,136,0.0,0,111.19508372419142,1.28,86.87115915952454
416,9.99999087981e-07,137,0.0,0,111.19508372419142,1.28,86.87115915952454
417,9.99999087981e-07,138,0.0,0,111.19508372419142,1.28,86.87115915952454
418,0.0,138.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
419,-0.9999990000010001,139,0.0,0,111.19508372419142,1.28,86.87115915952454
420,-0.9999990000010001,140,0.0,0,111.19508372419142,1.28,86.87115915952454
421,-1.0,140.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
422,-1.999999,141,0.0,0,111.19508372419142,1.28,86.87115915952454
423,-1.999999,142,0.0,0,111.19508372419142,1.28,86.87115915952454
424,-1.0,142.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
425,-0.9999990000010001,143,0.0,0,111.19508372419142,1.28,86.87115915952454
426,-0.9999990000010001,144,0.0,0,111.19508372419142,1.28,86.87115915952454
427,-0.9999990000010001,145,0.0,0,111.19508372419142,1.28,86.87115915952454
428,9.99999087981e-07,147,0.0,0,111.19508372419142,1.28,86.87115915952454
429,9.99999087981e-07,148,0.0,0,111.19508372419142,1.28,86.87115915952454
430,0.0,148.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
431,-0.9999990000010001,149,0.0,0,111.19508372419142,1.28,86.87115915952454
432,-0.9999990000010001,150,0.0,0,111.19508372419142,1.28,86.87115915952454
433,-0.9999990000010001,151,0.0,0,111.19508372419142,1.28,86.87115915952454
434,-1.0,151.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
435,-1.999999,152,0.0,0,111.19508372419142,1.28,86.87115915952454
436,-1.999999,153,0.0,0,111.19508372419142,1.28,86.87115915952454
437,-2.0,153.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
438,-2.9999990000000003,154,0.0,0,111.19508372419142,1.28,86.87115915952454
439,-3.0,154.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
440,-4.0,154.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
441,-5.0,154.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
442,-5.999999,155,0.0,0,111.19508372419142,1.28,86.87115915952454
443,-6.0,155.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
444,-6.999999000000001,156,0.0,0,111.19508372419142,1.28,86.87115915952454
445,-6.999999000000001,157,0.0,0,111.19508372419142,1.28,86.87115915952454
446,-6.999999000000001,158,0.0,0,111.19508372419142,1.28,86.87115915952454
447,-6.999999000000001,159,0.0,0,111.19508372419142,1.28,86.87115915952454
448,-7.0,159.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
449,-7.999999000000001,160,0.0,0,111.19508372419142,1.28,86.87115915952454
450,-7.999999000000001,161,0.0,0,111.19508372419142,1.28,86.87115915952454
451,-8.0,161.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
452,-9.0,161.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
453,-9.999999,162,0.0,0,111.19508372419142,1.28,86.87115915952454
454,-9.999999,163,0.0,0,111.19508372419142,1.28,86.87115915952454
455,-9.0,163.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
456,-8.999999,164,0.0,0,111.19508372419142,1.28,86.87115915952454
457,-8.999999,165,0.0,0,111.19508372419142,1.28,86.87115915952454
458,-8.0,165.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
459,-8.999999,167,0.0,0,111.19508372419142,1.28,86.87115915952454
460,-12.0,177.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
461,-12.999999,178,0.0,0,111.19508372419142,1.28,86.87115915952454
462,-13.0,178.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
463,-13.999998999999999,179,0.0,0,111.19508372419142,1.28,86.87115915952454
464,-13.999998999999999,180,0.0,0,111.19508372419142,1.28,86.87115915952454
465,-13.999998999999999,-179,0.0,0,111.19508372419142,1.28,86.87115915952454
466,-13.999998999999999,-178,0.0,0,111.19508372419142,1.28,86.87115915952454
467,-13.999998999999999,-177,0.0,0,111.19508372419142,1.28,86.87115915952454
468,-14.0,-176.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
469,-14.999998999999999,-176,0.0,0,111.19508372419142,1.28,86.87115915952454
470,-14.999998999999999,-175,0.0,0,111.19508372419142,1.28,86.87115915952454
471,-14.999998999999999,-174,0.0,0,111.19508372419142,1.28,86.87115915952454
472,-15.0,-173.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
473,-15.999998999999999,-173,0.0,0,111.19508372419142,1.28,86.87115915952454
474,-16.0,-172.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
475,-17.0,-172.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
476,-18.0,-172.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
477,-19.0,-172.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
478,-19.000001,-173,0.0,0,111.19508372419142,1.28,86.87115915952454
479,-20.0,-173.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
480,-21.0,-173.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
481,-21.000001,-174,0.0,0,111.19508372419142,1.28,86.87115915952454
482,-22.0,-174.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
483,-23.0,-174.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
484,-23.000001,-175,0.0,0,111.19508372419142,1.28,86.87115915952454
485,-24.0,-175.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
486,-25.0,-175.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
487,-26.0,-175.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
488,-27.0,-175.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
489,-27.000001,-176,0.0,0,111.19508372419142,1.28,86.87115915952454
490,-28.0,-176.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
491,-29.0,-176.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
492,-30.0,-176.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
493,-30.000001,-177,0.0,0,111.19508372419142,1.28,86.87115915952454
494,-33.000001,-178,0.0,0,111.19508372419142,1.28,86.87115915952454
495,-34.0,-178.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
496,-35.0,-178.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
497,-35.000001,-179,0.0,0,111.19508372419142,1.28,86.87115915952454
498,-36.0,-179.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
499,-37.0,-179.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
500,-37.000001,180,0.0,0,111.19508372419142,1.28,86.87115915952454
501,-38.0,179.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
502,-40.999999,-178,0.0,0,111.19508372419142,1.28,86.87115915952454
503,-41.0,-177.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
504,-11.000001,152,0.0,0,111.19508372419142,1.28,86.87115915952454
505,-12.0,119.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
506,-11.0,119.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
507,-10.0,119.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
508,-9.000001,119,0.0,0,111.19508372419142,1.28,86.87115915952454
509,-9.000001,118,0.0,0,111.19508372419142,1.28,86.87115915952454
510,-9.000001,117,0.0,0,111.19508372419142,1.28,86.87115915952454
511,-9.000001,116,0.0,0,111.19508372419142,1.28,86.87115915952454
512,-9.000001,115,0.0,0,111.19508372419142,1.28,86.87115915952454
513,-9.0,114.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
514,-8.000001,114,0.0,0,111.19508372419142,1.28,86.87115915952454
515,-8.000001,113,0.0,0,111.19508372419142,1.28,86.87115915952454
516,-8.000001,112,0.0,0,111.19508372419142,1.28,86.87115915952454
517,-8.000001,111,0.0,0,111.19508372419142,1.28,86.87115915952454
518,-8.000001,110,0.0,0,111.19508372419142,1.28,86.87115915952454
519,-8.000001,109,0.0,0,111.19508372419142,1.28,86.87115915952454
520,-8.000001,108,0.0,0,111.19508372419142,1.28,86.87115915952454
521,-8.000001,107,0.0,0,111.19508372419142,1.28,86.87115915952454
522,-8.0,106.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
523,-7.000000999999999,106,0.0,0,111.19508372419142,1.28,86.87115915952454
524,-7.0,105.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
525,-6.000001,105,0.0,0,111.19508372419142,1.28,86.87115915952454
526,-6.000001,104,0.0,0,111.19508372419142,1.28,86.87115915952454
527,-6.000001,103,0.0,0,111.19508372419142,1.28,86.87115915952454
528,-6.000001,102,0.0,0,111.19508372419142,1.28,86.87115915952454
529,-6.0,101.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
530,-5.000001,101,0.0,0,111.19508372419142,1.28,86.87115915952454
531,-5.0,100.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
532,-4.000001,100,0.0,0,111.19508372419142,1.28,86.87115915952454
533,-4.0,99.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
534,-3.0000009999999997,99,0.0,0,111.19508372419142,1.28,86.87115915952454
535,-3.0,98.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
536,-2.0,98.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
537,-1.000001,98,0.0,0,111.19508372419142,1.28,86.87115915952454
538,-1.0,97.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
539,-9.99999087981e-07,97,0.0,0,111.19508372419142,1.28,86.87115915952454
540,0.0,96.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
541,1.0,96.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
542,1.999999,96,0.0,0,111.19508372419142,1.28,86.87115915952454
543,2.0,95.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
544,2.9999990000000003,95,0.0,0,111.19508372419142,1.28,86.87115915952454
545,3.0,94.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
546,3.999999,94,0.0,0,111.19508372419142,1.28,86.87115915952454
547,4.0,93.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
548,5.0,93.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
549,5.999999,93,0.0,0,111.19508372419142,1.28,86.87115915952454
550,6.0,92.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
551,7.0,92.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
552,8.0,92.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
553,8.999999,92,0.0,0,111.19508372419142,1.28,86.87115915952454
554,9.0,91.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
555,10.0,91.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
556,11.0,91.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
557,12.0,91.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
558,13.0,91.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
559,22.999999,67,0.0,0,111.19508372419142,1.28,86.87115915952454
560,23.0,66.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
561,24.0,66.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
562,24.999999,66,0.0,0,111.19508372419142,1.28,86.87115915952454
563,24.0,65.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
564,23.999999,65,0.0,0,111.19508372419142,1.28,86.87115915952454
565,23.999999,64,0.0,0,111.19508372419142,1.28,86.87115915952454
566,23.0,63.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
567,22.999999,63,0.0,0,111.19508372419142,1.28,86.87115915952454
568,56.0,169.999999046,0.0,0,111.19508372419142,1.28,86.87115915952454
569,55.0,169.999999046,0.0,0,111.19508372419142,1.28,86.87115915952454
570,54.000000953699995,169,0.0,0,111.19508372419142,1.28,86.87115915952454
571,55.0,168.000000954,0.0,0,111.19508372419142,1.28,86.87115915952454
572,55.000000953699995,168,0.0,0,111.19508372419142,1.28,86.87115915952454
573,55.000000953699995,167,0.0,0,111.19508372419142,1.28,86.87115915952454
574,56.0,166.000000954,0.0,0,111.19508372419142,1.28,86.87115915952454
575,56.000000953699995,166,0.0,0,111.19508372419142,1.28,86.87115915952454
576,57.0,165.000000954,0.0,0,111.19508372419142,1.28,86.87115915952454
577,57.999999046300005,166,0.0,0,111.19508372419142,1.28,86.87115915952454
578,49.000000953699995,-123,0.0,0,111.19508372419142,1.28,86.87115915952454
579,50.0,-123.999999046,0.0,0,111.19508372419142,1.28,86.87115915952454
580,42.999999,7,0.0,0,111.19508372419142,1.28,86.87115915952454
581,42.0,7.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
582,41.0,7.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
583,40.0,7.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
584,39.0,7.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
585,38.999999046300005,8,0.0,0,111.19508372419142,1.28,86.87115915952454
586,38.999999046300005,9,0.0,0,111.19508372419142,1.28,86.87115915952454
587,38.0,9.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
588,37.000000953699995,9,0.0,0,111.19508372419142,1.28,86.87115915952454
589,37.000000953699995,8,0.0,0,111.19508372419142,1.28,86.87115915952454
590,37.000000953699995,7,0.0,0,111.19508372419142,1.28,86.87115915952454
591,37.000000953699995,6,0.0,0,111.19508372419142,1.28,86.87115915952454
592,37.0,5.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
593,36.000000953699995,5,0.0,0,111.19508372419142,1.28,86.87115915952454
594,37.0,4.00000095367,0.0,0,111.19508372419142,1.28,86.87115915952454
595,37.000000953699995,4,0.0,0,111.19508372419142,1.28,86.87115915952454
596,37.0,3.99999904633,0.0,0,111.19508372419142,1.28,86.87115915952454
597,36.000000953699995,3,0.0,0,111.19508372419142,1.28,86.87115915952454
598,36.000000953699995,2,0.0,0,111.19508372419142,1.28,86.87115915952454
599,36.000000953699995,1,0.0,0,111.19508372419142,1.28,86.87115915952454
600,37.0,9.53674316406e-07,0.0,0,111.19508372419142,1.28,86.87115915952454
601,37.999999046300005,1,0.0,0,111.19508372419142,1.28,86.87115915952454
602,38.0,1.00000095367,0.0,0,111.19508372419142,1.28,86.87115915952454
603,38.999999046300005,2,0.0,0,111.19508372419142,1.28,86.87115915952454
604,38.999999046300005,3,0.0,0,111.19508372419142,1.28,86.87115915952454
605,38.999999046300005,4,0.0,0,111.19508372419142,1.28,86.87115915952454
606,38.999999046300005,5,0.0,0,111.19508372419142,1.28,86.87115915952454
607,39.0,5.00000095367,0.0,0,111.19508372419142,1.28,86.87115915952454
608,42.0,6.00000095367,0.0,0,111.19508372419142,1.28,86.87115915952454
609,42.999999,7,0.0,0,111.19508372419142,1.28,86.87115915952454
610,39.999999046300005,20,0.0,0,111.19508372419142,1.28,86.87115915952454
611,39.0,20.9999990463,0.0,0,111.19508372419142,1.28,86.87115915952454
612,38.999999046300005,21,0.0,0,111.19508372419142,1.28,86.87115915952454
613,38.0,21.9999990463,0.0,0,111.19508372419142,1.28,86.87115915952454
614,37.0,21.9999990463,0.0,0,111.19508372419142,1.28,86.87115915952454
615,36.999999046300005,22,0.0,0,111.19508372419142,1.28,86.87115915952454
